id,name,area,employer,published_at,experience,employment,schedule,professional_roles,salary_avg,ym
125274236,Эксперт-инженер (роллаут базовых станций),Алматы,"Beeline, ТМ",2025-09-12,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,,2025-09-01
125494825,"Старший эксперт по эксплуатации транспортной сети IP (MEN, IP CORE MPLS)",Алматы,"Beeline, ТМ",2025-09-18,Нет опыта,Полная занятость,Полный день,Сетевой инженер,,2025-09-01
125699192,Старший инженер по системам NSS,Алматы,"Beeline, ТМ",2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,,2025-09-01
125274344,Сетевой инженер по планированию фиксированной сети,Алматы,"Beeline, ТМ",2025-09-12,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,,2025-09-01
125700491,Эксперт по развитию ЦОД и ЛВС,Алматы,"Beeline, ТМ",2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,,2025-09-01
125700190,Старший эксперт по развитию ЦОД и ЛВС,Алматы,"Beeline, ТМ",2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,,2025-09-01
126191608,Сетевой инженер,Астана,Коркем Телеком,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,Сетевой инженер,,2025-10-01
125375074,Менеджер,Астана,Единый центр 75,2025-09-16,Нет опыта,Полная занятость,Гибкий график,Сетевой инженер,150000.0,2025-09-01
125252947,Сетевой инженер,Астана,SilkNetCom,2025-09-12,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,600000.0,2025-09-01
126303488,Network Engineer,Астана,EXNESS Global Limited,2025-10-08,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,,2025-10-01
125333040,Сетевой инженер,Астана,ЧАСТНАЯ КОМПАНИЯ INTERNATIONAL TRADING SYSTEM LIMITED,2025-09-15,От 1 года до 3 лет,Полная занятость,Сменный график,Сетевой инженер,,2025-09-01
125343337,Ведущий инженер Сетевого отдела,Астана,ЧАСТНАЯ КОМПАНИЯ INTERNATIONAL TRADING SYSTEM LIMITED,2025-09-15,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,,2025-09-01
125652514,Сетевой администратор,Астана,4TECH Group,2025-10-08,От 1 года до 3 лет,Полная занятость,Полный день,Сетевой инженер,350000.0,2025-10-01
125685229,Сетевой инженер,Астана,IT Холдинг Kazdream,2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,,2025-09-01
120612821,Сетевой инженер Routing and Switching,Астана,Winncom Technologies/Уиннком Технолоджис,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,,2025-10-01
125899751,Инженер по строительному контролю (ВОЛС и Wi-Fi сети),Астана,Freedom Telecom Operations,2025-09-29,От 1 года до 3 лет,Полная занятость,Полный день,Сетевой инженер,,2025-09-01
125990939,Оператор по цифровизации документов,Усть-Каменогорск,Dosjan temir joly,2025-10-01,Нет опыта,Полная занятость,Полный день,Сетевой инженер,175000.0,2025-10-01
125820305,Инженер слаботочных систем/Инженер связи,Усть-Каменогорск,Климченко А.В.,2025-09-26,От 3 до 6 лет,Полная занятость,Полный день,Сетевой инженер,350000.0,2025-09-01
125480985,"Back-end разработчик (PHP, Laravel)",Актау,Mediana Services Limited,2025-09-18,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",300000.0,2025-09-01
125966380,Инженер-программист,Актобе,MASSIF,2025-09-30,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126153991,Разработчик программного обеспечения,Актобе,АПРО,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126039343,Программист 1C,Актобе,Dina market,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125725201,Программист-разработчик Oracle,Актобе,Colvir Software Solutions,2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126115309,Middle Mobile Frontend Developer (React Native),Алматы,ЧК NextGen Commerce Ltd.,2025-10-03,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",800000.0,2025-10-01
125988762,Frontend-разработчик,Алматы,Макенов Е.Е.,2025-10-01,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",325000.0,2025-10-01
126226576,Web-программист - стажер,Алматы,Autodata,2025-10-07,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",100000.0,2025-10-01
126017819,Senior React-разработчик,Алматы,Ракетная фирма,2025-10-01,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
126188270,Golang-разработчик,Алматы,qBots,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125652460,Frontend-разработчик,Алматы,Kulenkov Group,2025-09-23,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",500000.0,2025-09-01
126304238,Frontend developer (React),Алматы,AT Logistics,2025-10-08,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",525000.0,2025-10-01
126259634,Middle Front End разработчик,Алматы,БИГ БРЕНД,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",1000000.0,2025-10-01
126258018,Python-разработчик (junior),Алматы,Globerce Inc.,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126259313,Senior Front End разработчик,Алматы,БИГ БРЕНД,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",1000000.0,2025-10-01
126284092,Python-разработчик (Middle+/Senior),Алматы,БИГ БРЕНД,2025-10-08,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",800000.0,2025-10-01
126194147,Machine Learning Engineer,Алматы,Kolesa (АО Колеса),2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",1200000.0,2025-10-01
125312641,Junior Frontend-разработчик,Алматы,Ракетная фирма,2025-09-15,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",225000.0,2025-09-01
126060318,Frontend developer / Фронтенд-разработчик,Алматы,КМГПроект,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125331394,Web-разработчик (Стажер),Алматы,MAK IT,2025-09-15,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126218022,Web / JavaScript разработчик,Алматы,"Евразиан Фудс Корпорэйшн, АО",2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126019047,Middle Java Developer,Алматы,InnoForce Group,2025-10-01,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125312363,Стажер-разработчик,Алматы,Prime Source,2025-10-07,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",150000.0,2025-10-01
125525166,Java-разработчик,Алматы,Recrutoman,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",1250000.0,2025-10-01
126115696,IOS-разработчик,Алматы,RNM KZ,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126286593,"Full Stack/Backend разработчик (Python, FastAPI, LLM, RAG), Choco|Freedom AI Platform",Алматы,Choco (ТОО Chocofamily),2025-10-08,Более 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126186785,Unity-разработчик (C#),Алматы,iDos Games,2025-10-06,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",350000.0,2025-10-01
125859112,С# разработчик / С# developer,Алматы,SOFTINTERMOB HK,2025-09-27,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1486182.4999999998,2025-09-01
125474384,Front-End Developer,Алматы,PanDev,2025-09-18,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",800000.0,2025-09-01
125994777,Middle Java-разработчик Spring,Алматы,Crystal Spring,2025-10-01,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",600000.0,2025-10-01
126284465,Fullstack-разработчик (Laravel и Vue.js),Алматы,SlonW,2025-10-08,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126118620,Backend Developer,Алматы,NLS Kazakhstan,2025-10-03,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125902468,Стажер Android разработчик,Алматы,SAMRUK CINEMA,2025-09-29,Нет опыта,Проектная работа,Удаленная работа,"Программист, разработчик",,2025-09-01
126071432,Backend-разработчик (Golang),Алматы,Аврора Сервис,2025-10-02,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126193946,Python Backend Middle/Middle+ разработчик,Алматы,Вас-ТЕП,2025-10-06,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
125483778,Junior DevOps / Python backend engineer,Алматы,NCRM GROUP,2025-09-18,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",225000.0,2025-09-01
126157377,Помощник программиста,Алматы,ALG Company,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126277128,PHP Junior Developer,Алматы,Alma Innovation Group,2025-10-07,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",475000.0,2025-10-01
125959854,Frontend разработчик (react),Алматы,Mybuh.kz,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",575000.0,2025-10-01
126167452,Senior Java Developer (Acquiring),Алматы,ECPK IT,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126161150,Data Engineer/Дата инженер,Алматы,Agile Soft,2025-10-06,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
126231821,Kotlin Developer,Алматы,MYTONA KZ,2025-10-07,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
125599843,Frontend-разработчик (middle),Алматы,NLS Kazakhstan,2025-09-22,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125662699,JS Developer (JS Разработчик),Алматы,Maxinum Consulting Ltd,2025-09-23,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",200000.0,2025-09-01
126033180,Go разработчик,Алматы,Vyyer Technologies,2025-10-07,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1621289.9999999998,2025-10-01
125391979,IOS Developer,Алматы,Ракетная фирма,2025-09-16,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-09-01
125611417,Java Developer,Алматы,Elite Business Group,2025-10-03,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126229098,Flutter-разработчик (поддержка и развитие CRM-приложения),Алматы,Mladex (Mladex Pharm Consulting Group),2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126165599,Frontend-разработчик,Алматы,Интернет-компания PS,2025-10-06,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",400000.0,2025-10-01
126120273,Junior PHP (Laravel) разработчик,Алматы,ABasqar,2025-10-03,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",350000.0,2025-10-01
125980606,Junior Python Developer,Алматы,ЧАСТНАЯ КОМПАНИЯ WELLDONE SCHOOL LTD.,2025-09-30,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",500000.0,2025-09-01
126112467,IOS developer,Алматы,red_mad_robot,2025-10-03,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125122918,Frontend Developer (React) / Фронтенд-разработчик (React),Алматы,Outstaff,2025-09-09,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1400000.0,2025-09-01
124970685,Backend-разработчик,Алматы,Bereket 2023,2025-10-02,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",500000.0,2025-10-01
125943861,Back End разработчик (PHP Laravel),Алматы,Thousand IT Company,2025-09-30,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126177798,Software Developer TypeScript (Node. js + Vue. js) офис,Алматы,TechWorks,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125314413,Backend-разработчик,Алматы,IDOCSKZ,2025-09-15,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126178188,Middle Frontend Developer на VueJS 3,Алматы,Kaspi.kz,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126058905,"Программист-разработчик Backend (ASP.NET Core, C#)",Алматы,DevCloud Solutions,2025-10-02,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",450000.0,2025-10-01
125892268,No Code / Low Code Developer,Алматы,Maxinum Consulting Ltd,2025-09-29,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",200000.0,2025-09-01
125396822,Middle Frontend разработчик,Алматы,KMF Банк,2025-09-16,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125788415,React Developer,Алматы,Andersen,2025-09-25,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-09-01
126050634,Разработчик коммерческих проектов на Angular,Алматы,Alpha-Safety,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",1300000.0,2025-10-01
126045780,Middle IOS разработчик,Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel),2025-10-02,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
126113371,Middle Frontend Developer (Vue.JS),Алматы,Страховая компания Amanat,2025-10-03,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",500000.0,2025-10-01
125899861,Junior Java Developer,Алматы,"Beeline, ТМ",2025-09-29,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125595478,Мидл Backend-разработчик (Java/Spring Boot),Алматы,Амплеев Н.А,2025-09-22,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1200000.0,2025-09-01
125659214,Fullstack-разработчик медицинская плафторма,Алматы,Online medics,2025-09-23,От 1 года до 3 лет,Частичная занятость,Удаленная работа,"Программист, разработчик",500000.0,2025-09-01
125620699,"GoLang Developer в Betting, Gambling",Алматы,Арканит,2025-09-22,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",1080860.0,2025-09-01
126058619,"Web-разработчик (PHP, e-commerce CMS)",Алматы,XXL MEBEL,2025-10-02,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",275000.0,2025-10-01
125664826,Frontend developer,Алматы,Alatau City Invest,2025-10-05,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125613874,Java-разработчик,Алматы,Elite Business Group,2025-09-22,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125096761,Lead/Senior Frontend разработчик React,Алматы,RedLab,2025-10-06,Более 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
126169061,Android Developer в SuperApp,Алматы,Kcell,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125679837,Java backend разработчик,Алматы,Kcell,2025-09-24,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125321852,Intern Developer,Алматы,Itransition,2025-09-15,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
124590752,Java-разработчик,Алматы,Khan Group,2025-10-08,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",950000.0,2025-10-01
125657541,Middle PHP Developer,Алматы,ЧК SMART GAS GLOBAL LTD.,2025-09-23,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",900000.0,2025-09-01
125317422,Backend-разработчик (Python\Golang),Алматы,Аврора Сервис,2025-09-15,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125967567,Android Developer,Алматы,КПЕ Центр разработки (Казахстан),2025-09-30,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126055859,Python Trainee,Алматы,Andersen,2025-10-02,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126243523,Разработчик AI-платформы | MedTech,Алматы,Amangeldi Danial,2025-10-07,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
126098713,Программист на платформе,Алматы,MyBPM,2025-10-03,Нет опыта,Полная занятость,Удаленная работа,"Программист, разработчик",165000.0,2025-10-01
125861157,"Full Stack Developer (Middle, Python)",Алматы,FlyFood,2025-09-27,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",900000.0,2025-09-01
126186445,Middle PHP Backend-разработчик,Алматы,Kolesa (АО Колеса),2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",1200000.0,2025-10-01
122418610,Junior Full Stack Developer,Алматы,Max Solutions,2025-10-02,Нет опыта,Полная занятость,Удаленная работа,"Программист, разработчик",500000.0,2025-10-01
125655391,Frontend Developer (React),Алматы,Andersen,2025-09-23,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126291247,"Fullstack Developer (React + NestJS) (Партайм/Удаленно, ""Резиденты Астана Hub"")",Алматы,ИнтеллектДиалог,2025-10-08,От 3 до 6 лет,Частичная занятость,Удаленная работа,"Программист, разработчик",863200.0,2025-10-01
126167398,FullStack разработчик (Laravel),Алматы,Net Light Lab,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",400000.0,2025-10-01
125112649,Python разработчик,Алматы,XXL MEBEL,2025-10-08,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",325000.0,2025-10-01
125478840,"Frontend разработчик, VueJS, Middle",Алматы,SUCCESS INITIATIVE GROUP(SIG),2025-09-18,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126293132,С# разработчик / С# developer,Алматы,SOFTINTERMOB HK,2025-10-08,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1621289.9999999998,2025-10-01
126177585,Team lead (Laravel и Vue.js),Алматы,SlonW,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126059227,Инженер-разработчик электронных систем,Алматы,Майн Радио Системз-К,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",1621289.9999999998,2025-10-01
125430286,Golang-разработчик,Алматы,BTS Digital,2025-09-17,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125874766,Senior Frontend Разработчик,Алматы,M9 PROJECTS AND INVESTMENTS,2025-09-29,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125742764,Программист 1С,Алматы,BIG 7,2025-10-07,Более 6 лет,Полная занятость,Полный день,"Программист, разработчик",2000000.0,2025-10-01
125614857,C#/.NET Backend-разработчик,Алматы,DataTel Communications (Дата Тел Коммуникейшенс),2025-09-22,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-09-01
126166832,Программист 1С,Алматы,Аврора Холдинг,2025-10-06,Более 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125996114,TeamLead FrontEnd,Алматы,Частная компания “Automated Communication Solutions Ltd.”,2025-10-07,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
107916955,Программист-разработчик,Алматы,СОЛО ЛЛП (SOLO LLP),2025-09-25,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125578257,Backend-разработчик,Алматы,Team IT,2025-09-22,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",550000.0,2025-09-01
126077824,Middle Backend Developer (NodeJS),Алматы,Hero’s Journey,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",950000.0,2025-10-01
126169836,Веб-дизайнер,Алматы,Strategic Partners,2025-10-06,От 1 года до 3 лет,Проектная работа,Удаленная работа,"Программист, разработчик",515000.0,2025-10-01
123431479,Backend-разработчик,Алматы,Alteco Partners,2025-09-17,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126050414,Веб-программист (Senior),Алматы,Smart Digital Consulting,2025-10-02,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1000000.0,2025-10-01
125875646,Веб-программист (Frontend),Алматы,Effective Media Liaison,2025-10-08,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",600000.0,2025-10-01
125859596,Fullstack-разработчик,Алматы,IRAT Tranzit,2025-09-27,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125439187,Разработчик C++,Алматы,WSE,2025-09-17,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",650000.0,2025-09-01
125520432,Программист,Алматы,TECHNOLOGY SYSTEMS COMPANY,2025-09-19,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",650000.0,2025-09-01
126153108,Разработчик С++,Алматы,«Научно-Исследовательская Лаборатория «Гамма Технологии»,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",650000.0,2025-10-01
125713275,Middle Golang developer,Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel),2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125077114,Front-end Developer (UI/UX & SEO Optimization),Алматы,NurSADI,2025-09-09,От 1 года до 3 лет,Проектная работа,Удаленная работа,"Программист, разработчик",150000.0,2025-09-01
126015881,Flutter разработчик (Android/iOS),Алматы,Master Check,2025-10-01,От 1 года до 3 лет,Проектная работа,Удаленная работа,"Программист, разработчик",4000.0,2025-10-01
125641842,Python Developer,Алматы,«Aviata» (Freedom Travel),2025-10-08,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125916910,Middle/Senior GO Developer Разработчик,Алматы,M9 PROJECTS AND INVESTMENTS,2025-09-29,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125492213,Back-end разработчик,Алматы,Аврора Сервис,2025-09-18,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",400000.0,2025-09-01
126230970,Контент-менеджер,Алматы,Redmart,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",325000.0,2025-10-01
125684925,"Senior Backend Developer (Python, FastAPI)",Алматы,Unico,2025-09-24,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-09-01
124247395,Java разработчик (middle/strong middle),Алматы,Alatau City Bank,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125368563,Fullstack-разработчик,Алматы,Ыскаков А.С,2025-09-16,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1000000.0,2025-09-01
120848341,Java-разработчик,Алматы,АО «Freedom Bank Kazakhstan»,2025-10-02,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125695676,Разработчик бота (Python + FastAPI),Алматы,Марфин Владислав Алексеевич,2025-09-24,От 1 года до 3 лет,Проектная работа,Удаленная работа,"Программист, разработчик",,2025-09-01
126153077,Программист 1С,Алматы,Respect Retail Group,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125152041,Python-разработчик (Middle+/Senior) в Fintech,Алматы,Globerce Inc.,2025-09-10,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126231945,GO Trainee,Алматы,Andersen,2025-10-07,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125669811,Fullstack-разработчик / Fullstack-Developer,Алматы,SOFTINTERMOB HK,2025-09-23,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1486182.4999999998,2025-09-01
126053335,Senior Golang Developer,Алматы,"Beeline, ТМ",2025-10-02,От 3 до 6 лет,Проектная работа,Удаленная работа,"Программист, разработчик",,2025-10-01
125230363,"Программист (C#, .NET MAUI, Node.js)",Алматы,MGAME ALMATY (МГЕЙМ АЛМАТЫ),2025-09-11,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",300000.0,2025-09-01
126050355,Backend Developer (PHP),Алматы,Andersen,2025-10-02,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
125112862,Senior Backend (JAVA) Developer,Алматы,ROGII,2025-09-09,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125904776,Аналитик-разработчик / Архитектор 1С,Алматы,Прима Кус,2025-10-05,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126065649,Программист 1С,Алматы,"Small, ТМ (Скиф Трейд, ТОО)",2025-10-02,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1450000.0,2025-10-01
125605807,Python Backend-разработчик (middle/senior),Алматы,The Boss media group,2025-09-22,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",1200000.0,2025-09-01
125369823,IOS разработчик,Алматы,CapStone,2025-09-16,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",550000.0,2025-09-01
125642991,JavaScript Trainee,Алматы,Andersen,2025-09-23,Нет опыта,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125253936,Java разработчик Middle,Алматы,SUCCESS INITIATIVE GROUP(SIG),2025-09-12,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
121606282,Python Developer в департамент кредитных рисков,Алматы,АО «Freedom Bank Kazakhstan»,2025-09-10,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
124611661,Go-разработчик,Алматы,«Научно-Исследовательская Лаборатория «Гамма Технологии»,2025-09-28,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",750000.0,2025-09-01
125508742,IT разработчик,Алматы,НАО Университет Нархоз,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125898260,Laravel Backend-разработчик,Алматы,Tarlan Payments (Тарлан Пэйментс),2025-10-05,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
126044156,Senior Mobile Engineer (Android / C++ / React Native),Алматы,Prime Source,2025-10-02,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
126059458,Middle Frontend Developer (Angular),Алматы,"Beeline, ТМ",2025-10-02,От 3 до 6 лет,Проектная работа,Удаленная работа,"Программист, разработчик",,2025-10-01
125438055,TL Backend / Руководитель команды Backend-разработки (C# / .NET Core),Алматы,SOFTINTERMOB HK,2025-09-17,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",2296827.5,2025-09-01
126265115,1С-разработчик,Алматы,CORDIS Medical Assistance,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",700000.0,2025-10-01
125424981,PHP-разработчик,Алматы,Vyyer Technologies,2025-10-08,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1891504.9999999998,2025-10-01
126187440,Android Developer (Kotlin),Алматы,Andersen,2025-10-06,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
